experiment,day,mouse,tx,cdiffstrain,absweight,relweight,diarrhea,cdiffcfu,death
ks59,2,25,3mnvc,ui,18.2,102.8248588,0,0,0
ks59,3,1,3mnvc,st1.20,16.9,96.02272727,1,,0
ks59,3,2,3mnvc,st1.20,19.7,100.5102041,1,,0
ks59,3,3,3mnvc,st1.20,16.4,95.34883721,1,,0
ks59,3,4,3mnvc,st1.20.vpi,17.9,96.23655914,1,,0
ks59,3,5,3mnvc,st1.20.vpi,18.2,97.32620321,1,,0
ks59,3,6,3mnvc,st1.20.vpi,16.9,92.85714286,1,,0
ks59,3,7,3mnvc,st1.23,18.2,95.28795812,1,,0
ks59,3,8,3mnvc,st1.23,18.1,97.83783784,1,,0
ks59,3,9,3mnvc,st1.23,20,99.00990099,1,,0
ks59,3,10,3mnvc,st1.23.vpi,18.1,98.36956522,1,,0
ks59,3,11,3mnvc,st1.23.vpi,16.2,89.01098901,1,,0
ks59,3,12,3mnvc,st1.23.vpi,18.2,91.91919192,1,,0
ks59,3,13,3mnvc,st1.27,18.4,98.92473118,1,,0
ks59,3,14,3mnvc,st1.27,17.9,96.75675676,1,,0
ks59,3,15,3mnvc,st1.27,17.2,99.42196532,1,,0
ks59,3,16,3mnvc,st1.27.vpi,14.8,90.24390244,1,,0
ks59,3,17,3mnvc,st1.27.vpi,17.3,98.85714286,1,,0
ks59,3,18,3mnvc,st1.27.vpi,17.4,90.15544041,1,,0
ks59,3,19,3mnvc,st1.75.vpi,18.9,103.8461538,0,,0
ks59,3,20,3mnvc,st1.75.vpi,18.5,105.1136364,0,,0
ks59,3,21,3mnvc,st1.75.vpi,19.6,114.619883,0,,0
ks59,3,22,3mnvc,vpi,15.3,79.6875,1,,0
ks59,3,23,3mnvc,vpi,14.8,87.05882353,0,,0
ks59,3,24,3mnvc,vpi,17,90.42553191,1,,0
ks59,3,25,3mnvc,ui,18.3,103.3898305,0,,0
ks59,4,1,3mnvc,st1.20,17,96.59090909,1,,0
ks59,4,2,3mnvc,st1.20,19.4,98.97959184,0,,0
ks59,4,3,3mnvc,st1.20,17.2,100,0,,0
ks59,4,4,3mnvc,st1.20.vpi,17.9,96.23655914,1,,0
ks59,4,5,3mnvc,st1.20.vpi,18.4,98.39572193,1,,0
ks59,4,6,3mnvc,st1.20.vpi,17.5,96.15384615,1,,0
ks59,4,7,3mnvc,st1.23,18.8,98.42931937,0,,0
ks59,4,8,3mnvc,st1.23,18.3,98.91891892,1,,0
ks59,4,9,3mnvc,st1.23,20.4,100.990099,0,,0
ks59,4,10,3mnvc,st1.23.vpi,17.9,97.2826087,0,,0
ks59,4,11,3mnvc,st1.23.vpi,17.6,96.7032967,0,,0
ks59,4,12,3mnvc,st1.23.vpi,18.9,95.45454545,1,,0
ks59,4,13,3mnvc,st1.27,17.4,93.5483871,1,,0
ks59,4,14,3mnvc,st1.27,16.6,89.72972973,1,,0
ks59,4,15,3mnvc,st1.27,17.7,102.3121387,1,,0
ks59,4,16,3mnvc,st1.27.vpi,14.8,90.24390244,1,,0
ks59,4,17,3mnvc,st1.27.vpi,17.3,98.85714286,1,,0
ks59,4,18,3mnvc,st1.27.vpi,17.8,92.22797927,1,,0
ks59,4,19,3mnvc,st1.75.vpi,19.3,106.043956,0,,0
ks59,4,20,3mnvc,st1.75.vpi,18.6,105.6818182,0,,0
ks59,4,21,3mnvc,st1.75.vpi,19.6,114.619883,0,,0
ks59,4,22,3mnvc,vpi,,,,,1
ks59,4,23,3mnvc,vpi,15.2,89.41176471,1,,0
ks59,4,24,3mnvc,vpi,17.1,90.95744681,1,,0
ks59,4,25,3mnvc,ui,17.9,101.1299435,0,,0
ks59,5,1,3mnvc,st1.20,17,96.59090909,1,,0
ks59,5,2,3mnvc,st1.20,19.4,98.97959184,0,,0
ks59,5,3,3mnvc,st1.20,16.9,98.25581395,1,,0
ks59,5,4,3mnvc,st1.20.vpi,18.6,100,1,,0
ks59,5,5,3mnvc,st1.20.vpi,18,96.25668449,1,,0
ks59,5,6,3mnvc,st1.20.vpi,17.8,97.8021978,1,,0
ks59,5,7,3mnvc,st1.23,19.1,100,0,,0
ks59,5,8,3mnvc,st1.23,17.6,95.13513514,1,,0
ks59,5,9,3mnvc,st1.23,19.8,98.01980198,0,,0
ks59,5,10,3mnvc,st1.23.vpi,18.4,100,0,,0
ks59,5,11,3mnvc,st1.23.vpi,17.8,97.8021978,0,,0
ks59,5,12,3mnvc,st1.23.vpi,18.3,92.42424242,1,,0
ks59,5,13,3mnvc,st1.27,17.8,95.69892473,1,,0
ks59,5,14,3mnvc,st1.27,17.6,95.13513514,1,,0
ks59,5,15,3mnvc,st1.27,17.6,101.734104,0,,0
ks59,5,16,3mnvc,st1.27.vpi,15.2,92.68292683,0,,0
ks59,5,17,3mnvc,st1.27.vpi,18.2,104,0,,0
ks59,5,18,3mnvc,st1.27.vpi,18.7,96.89119171,0,,0
ks59,5,19,3mnvc,st1.75.vpi,19.5,107.1428571,0,,0
ks59,5,20,3mnvc,st1.75.vpi,18.5,105.1136364,0,,0
ks59,5,21,3mnvc,st1.75.vpi,18.6,108.7719298,1,,0
ks59,5,23,3mnvc,vpi,16.2,95.29411765,1,,0
ks59,5,24,3mnvc,vpi,16.6,88.29787234,1,,0
ks59,5,25,3mnvc,ui,17.9,101.1299435,0,,0
ks59,6,1,3mnvc,st1.20,17.1,97.15909091,1,,0
ks59,6,2,3mnvc,st1.20,19.1,97.44897959,0,,0
ks59,6,3,3mnvc,st1.20,16.9,98.25581395,1,,0
ks59,6,4,3mnvc,st1.20.vpi,18.7,100.5376344,0,,0
ks59,6,5,3mnvc,st1.20.vpi,17.7,94.65240642,0,,0
ks59,6,6,3mnvc,st1.20.vpi,17.3,95.05494505,1,,0
ks59,6,7,3mnvc,st1.23,19,99.47643979,0,,0
ks59,6,8,3mnvc,st1.23,18.2,98.37837838,0,,0
ks59,6,9,3mnvc,st1.23,20.1,99.5049505,0,,0
ks59,6,10,3mnvc,st1.23.vpi,18.8,102.173913,0,,0
ks59,6,11,3mnvc,st1.23.vpi,18.2,100,0,,0
ks59,6,12,3mnvc,st1.23.vpi,18.6,93.93939394,0,,0
ks59,6,13,3mnvc,st1.27,18,96.77419355,0,,0
ks59,6,14,3mnvc,st1.27,18.6,100.5405405,0,,0
ks59,6,15,3mnvc,st1.27,17.4,100.5780347,0,,0
ks59,6,16,3mnvc,st1.27.vpi,16.1,98.17073171,0,,0
ks59,6,17,3mnvc,st1.27.vpi,18.5,105.7142857,0,,0
ks59,6,18,3mnvc,st1.27.vpi,19.2,99.48186528,0,,0
ks59,6,19,3mnvc,st1.75.vpi,18.8,103.2967033,1,,0
ks59,6,20,3mnvc,st1.75.vpi,18.5,105.1136364,0,,0
ks59,6,21,3mnvc,st1.75.vpi,18.3,107.0175439,0,,0
ks59,6,23,3mnvc,vpi,15.9,93.52941176,1,,0
ks59,6,24,3mnvc,vpi,16.1,85.63829787,1,,0
ks59,6,25,3mnvc,ui,18.2,102.8248588,0,,0
ks59,7,1,3mnvc,st1.20,17,96.59090909,0,59677419.35,0
ks59,7,2,3mnvc,st1.20,19,96.93877551,0,38000000,0
ks59,7,3,3mnvc,st1.20,16.7,97.09302326,0,148648648.6,0
ks59,7,4,3mnvc,st1.20.vpi,18.8,101.0752688,0,13333333.33,0
ks59,7,5,3mnvc,st1.20.vpi,17.9,95.72192513,0,71428571.43,0
ks59,7,6,3mnvc,st1.20.vpi,17,93.40659341,1,162162162.2,0
ks59,7,7,3mnvc,st1.23,18.3,95.81151832,0,169811320.8,0
ks59,7,8,3mnvc,st1.23,19.3,104.3243243,0,30000000,0
ks59,7,9,3mnvc,st1.23,20.3,100.4950495,0,26315789.47,0
ks59,7,10,3mnvc,st1.23.vpi,18.8,102.173913,0,107142857.1,0
ks59,7,11,3mnvc,st1.23.vpi,18.4,101.0989011,0,14285714.29,0
ks59,7,12,3mnvc,st1.23.vpi,18.8,94.94949495,0,102941176.5,0
ks59,7,13,3mnvc,st1.27,18.1,97.31182796,0,65625000,0
ks59,7,14,3mnvc,st1.27,18.7,101.0810811,0,145833333.3,0
ks59,7,15,3mnvc,st1.27,18,104.0462428,0,81395348.84,0
ks59,7,16,3mnvc,st1.27.vpi,16.3,99.3902439,0,50000000,0
ks59,7,17,3mnvc,st1.27.vpi,18.6,106.2857143,0,154545454.5,0
ks59,7,18,3mnvc,st1.27.vpi,19.1,98.96373057,0,135593220.3,0
ks59,7,19,3mnvc,st1.75.vpi,18.3,100.5494505,0,112068965.5,0
ks59,7,20,3mnvc,st1.75.vpi,18.2,103.4090909,0,96153846.15,0
ks59,7,21,3mnvc,st1.75.vpi,18,105.2631579,0,33333333.33,0
ks59,7,23,3mnvc,vpi,16,94.11764706,0,116666666.7,0
ks59,7,24,3mnvc,vpi,17.5,93.08510638,1,138888888.9,0
ks59,7,25,3mnvc,ui,18.5,104.519774,0,0,0
ks60,0,1,3mnvc,cd196,17,100,0,0,0
ks60,0,2,3mnvc,cd196,17.7,100,0,0,0
ks60,0,3,3mnvc,cd196,16.8,100,0,0,0
ks60,0,4,3mnvc,cd196.vpi,19.9,100,0,0,0
ks60,0,5,3mnvc,cd196.vpi,19.5,100,0,0,0
ks60,0,6,3mnvc,cd196.vpi,20.4,100,0,0,0
ks60,0,7,3mnvc,r20291,20.5,100,0,0,0
ks60,0,8,3mnvc,r20291,19.5,100,0,0,0
ks60,0,9,3mnvc,r20291,19.3,100,0,0,0
ks60,0,10,3mnvc,r20291.vpi,19.1,100,0,0,0
ks60,0,11,3mnvc,r20291.vpi,19.1,100,0,0,0
ks60,0,12,3mnvc,r20291.vpi,18.5,100,0,0,0
ks60,0,13,3mnvc,cd196.st1.75,19,100,0,0,0
ks60,0,14,3mnvc,cd196.st1.75,17.5,100,0,0,0
ks60,0,15,3mnvc,cd196.st1.75,17.6,100,0,0,0
ks60,0,16,3mnvc,r20291.st1.75,18,100,0,0,0
ks60,0,17,3mnvc,r20291.st1.75,19.1,100,0,0,0
ks60,0,18,3mnvc,r20291.st1.75,18.7,100,0,0,0
ks60,0,19,3mnvc,st1.2,18.5,100,0,0,0
ks60,0,20,3mnvc,st1.2,18.5,100,0,0,0
ks60,0,21,3mnvc,st1.2.st1.75,18.7,100,0,0,0
ks60,0,22,3mnvc,st1.2.st1.75,19,100,0,0,0
ks60,0,23,3mnvc,st1.75.vpi,18.6,100,0,0,0
ks60,0,24,3mnvc,st1.75.vpi,19,100,0,0,0
ks60,0,25,3mnvc,st1.75.vpi,17.8,100,0,0,0
ks60,0,26,3mnvc,vpi,17.4,100,0,0,0
ks60,0,27,3mnvc,vpi,18.4,100,0,0,0
ks60,0,28,3mnvc,vpi,19.2,100,0,0,0
ks60,0,29,3mnvc,ui,18.7,100,0,0,0
ks60,0,30,3mnvc,ui,20,100,0,0,0
ks60,1,1,3mnvc,cd196,16.3,95.88235294,1,,0
ks60,1,2,3mnvc,cd196,15.8,89.26553672,1,,0
ks60,1,3,3mnvc,cd196,15.4,91.66666667,1,,0
ks60,1,4,3mnvc,cd196.vpi,19.4,97.48743719,1,,0
ks60,1,5,3mnvc,cd196.vpi,18.7,95.8974359,1,,0
ks60,1,6,3mnvc,cd196.vpi,20.4,100,1,,0
ks60,1,7,3mnvc,r20291,20.7,100.9756098,0,,0
ks60,1,8,3mnvc,r20291,17.6,90.25641026,1,,0
ks60,1,9,3mnvc,r20291,17.5,90.67357513,1,,0
ks60,1,10,3mnvc,r20291.vpi,20.1,105.2356021,0,,0
ks60,1,11,3mnvc,r20291.vpi,18.3,95.81151832,1,,0
ks60,1,12,3mnvc,r20291.vpi,18.1,97.83783784,0,,0
ks60,1,13,3mnvc,cd196.st1.75,17,89.47368421,1,,0
ks60,1,14,3mnvc,cd196.st1.75,18.2,104,0,,0
ks60,1,15,3mnvc,cd196.st1.75,16.3,92.61363636,1,,0
ks60,1,16,3mnvc,r20291.st1.75,16.5,91.66666667,1,,0
ks60,1,17,3mnvc,r20291.st1.75,18.9,98.95287958,1,,0
ks60,1,18,3mnvc,r20291.st1.75,17.8,95.18716578,1,,0
ks60,1,19,3mnvc,st1.2,16.9,91.35135135,1,,0
ks60,1,20,3mnvc,st1.2,18.3,98.91891892,1,,0
ks60,1,21,3mnvc,st1.2.st1.75,18.9,101.0695187,0,,0
ks60,1,22,3mnvc,st1.2.st1.75,18.8,98.94736842,0,,0
ks60,1,23,3mnvc,st1.75.vpi,18.4,98.92473118,0,,0
ks60,1,24,3mnvc,st1.75.vpi,19.4,102.1052632,0,,0
ks60,1,25,3mnvc,st1.75.vpi,18.4,103.3707865,0,,0
ks60,1,26,3mnvc,vpi,17.1,98.27586207,0,,0
ks60,1,27,3mnvc,vpi,18.7,101.6304348,0,,0
ks60,1,28,3mnvc,vpi,19.7,102.6041667,0,,0
ks60,1,29,3mnvc,ui,19.5,104.2780749,0,,0
ks60,1,30,3mnvc,ui,20.3,101.5,0,,0
ks60,2,1,3mnvc,cd196,16,94.11764706,1,,0
ks60,2,2,3mnvc,cd196,16,90.39548023,0,150000000,0
ks60,2,3,3mnvc,cd196,14.9,88.69047619,1,,0
ks60,2,4,3mnvc,cd196.vpi,18.2,91.45728643,1,,0
ks60,2,5,3mnvc,cd196.vpi,16.5,84.61538462,1,,0
ks60,2,6,3mnvc,cd196.vpi,18.5,90.68627451,1,,0
ks60,2,7,3mnvc,r20291,19.8,96.58536585,1,,0
ks60,2,8,3mnvc,r20291,18.1,92.82051282,1,,0
ks60,2,9,3mnvc,r20291,15.3,79.2746114,1,214285714.3,0
ks60,2,10,3mnvc,r20291.vpi,18.6,97.38219895,1,,0
ks60,2,11,3mnvc,r20291.vpi,15.8,82.72251309,1,,0
ks60,2,12,3mnvc,r20291.vpi,17.5,94.59459459,1,101562500,0
ks60,2,13,3mnvc,cd196.st1.75,16.7,87.89473684,1,80645161.29,0
ks60,2,14,3mnvc,cd196.st1.75,17.5,100,0,107142857.1,0
ks60,2,15,3mnvc,cd196.st1.75,15.4,87.5,1,144736842.1,0
ks60,2,16,3mnvc,r20291.st1.75,15.5,86.11111111,1,129032258.1,0
ks60,2,17,3mnvc,r20291.st1.75,17.2,90.05235602,1,,0
ks60,2,18,3mnvc,r20291.st1.75,16.6,88.77005348,1,,0
ks60,2,19,3mnvc,st1.2,15.4,83.24324324,1,,0
ks60,2,20,3mnvc,st1.2,16.3,88.10810811,1,,0
ks60,2,21,3mnvc,st1.2.st1.75,18.4,98.39572193,1,45689655.17,0
ks60,2,22,3mnvc,st1.2.st1.75,17.9,94.21052632,1,,0
ks60,2,23,3mnvc,st1.75.vpi,18.4,98.92473118,1,112903225.8,0
ks60,2,24,3mnvc,st1.75.vpi,20,105.2631579,0,79545454.55,0
ks60,2,25,3mnvc,st1.75.vpi,18.6,104.494382,0,185185185.2,0
ks60,2,26,3mnvc,vpi,14.7,84.48275862,1,0,0
ks60,2,27,3mnvc,vpi,16,86.95652174,1,,0
ks60,2,28,3mnvc,vpi,16.9,88.02083333,1,,0
ks60,2,29,3mnvc,ui,18.8,100.5347594,0,0,0
ks60,2,30,3mnvc,ui,20.1,100.5,0,0,0
ks60,3,1,3mnvc,cd196,17,100,1,,0
ks60,3,2,3mnvc,cd196,16,90.39548023,1,,0
ks60,3,3,3mnvc,cd196,14.8,88.0952381,1,,0
ks60,3,4,3mnvc,cd196.vpi,16.2,81.40703518,1,,0
ks60,3,5,3mnvc,cd196.vpi,,,,,1
ks60,3,6,3mnvc,cd196.vpi,18.1,88.7254902,1,,0
ks60,3,7,3mnvc,r20291,16.6,80.97560976,1,,0
ks60,3,8,3mnvc,r20291,17.5,89.74358974,1,,0
ks60,3,9,3mnvc,r20291,14.6,75.64766839,1,,0
ks60,3,10,3mnvc,r20291.vpi,18.4,96.33507853,1,,0
ks60,3,11,3mnvc,r20291.vpi,15.1,79.05759162,1,,0
ks60,3,12,3mnvc,r20291.vpi,15.6,84.32432432,1,,0
ks60,3,13,3mnvc,cd196.st1.75,17.3,91.05263158,1,,0
ks60,3,14,3mnvc,cd196.st1.75,17.1,97.71428571,1,,0
ks60,3,15,3mnvc,cd196.st1.75,17.5,99.43181818,0,,0
ks60,3,16,3mnvc,r20291.st1.75,17.2,95.55555556,0,,0
ks60,3,17,3mnvc,r20291.st1.75,19.9,104.1884817,0,,0
ks60,3,18,3mnvc,r20291.st1.75,18.5,98.93048128,0,,0
ks60,3,19,3mnvc,st1.2,16.2,87.56756757,1,,0
ks60,3,20,3mnvc,st1.2,15.8,85.40540541,1,,0
ks60,3,21,3mnvc,st1.2.st1.75,17.8,95.18716578,0,,0
ks60,3,22,3mnvc,st1.2.st1.75,16.8,88.42105263,1,,0
ks60,3,23,3mnvc,st1.75.vpi,18,96.77419355,1,,0
ks60,3,24,3mnvc,st1.75.vpi,20.5,107.8947368,0,,0
ks60,3,25,3mnvc,st1.75.vpi,18.4,103.3707865,0,,0
ks60,3,26,3mnvc,vpi,15.5,89.08045977,1,,0
ks60,3,27,3mnvc,vpi,16.3,88.58695652,0,,0
ks60,3,28,3mnvc,vpi,17,88.54166667,1,,0
ks60,3,29,3mnvc,ui,19.1,102.1390374,0,,0
ks60,3,30,3mnvc,ui,20.3,101.5,0,,0
ks60,4,1,3mnvc,cd196,15.7,92.35294118,1,,0
ks60,4,2,3mnvc,cd196,16.7,94.35028249,1,,0
ks60,4,3,3mnvc,cd196,14,83.33333333,1,,0
ks60,4,4,3mnvc,cd196.vpi,15.6,78.3919598,1,,0
ks60,4,6,3mnvc,cd196.vpi,18.1,88.7254902,1,,0
ks60,4,7,3mnvc,r20291,16.1,78.53658537,1,,0
ks60,4,8,3mnvc,r20291,17.4,89.23076923,1,,0
ks60,4,9,3mnvc,r20291,14,72.5388601,1,,0
ks60,4,10,3mnvc,r20291.vpi,18.5,96.85863874,1,,0
ks60,4,11,3mnvc,r20291.vpi,,,,,1
ks60,4,12,3mnvc,r20291.vpi,15,81.08108108,1,,0
ks60,4,13,3mnvc,cd196.st1.75,18.8,98.94736842,0,,0
ks60,4,14,3mnvc,cd196.st1.75,17,97.14285714,1,,0
ks60,4,15,3mnvc,cd196.st1.75,17.5,99.43181818,1,,0
ks60,4,16,3mnvc,r20291.st1.75,18.3,101.6666667,0,,0
ks60,4,17,3mnvc,r20291.st1.75,20,104.7120419,1,,0
ks60,4,18,3mnvc,r20291.st1.75,18.9,101.0695187,0,,0
ks60,4,19,3mnvc,st1.2,18.1,97.83783784,1,,0
ks60,4,20,3mnvc,st1.2,14.5,78.37837838,1,,0
ks60,4,21,3mnvc,st1.2.st1.75,16.4,87.70053476,1,,0
ks60,4,22,3mnvc,st1.2.st1.75,15.9,83.68421053,1,,0
ks60,4,23,3mnvc,st1.75.vpi,18.3,98.38709677,0,,0
ks60,4,24,3mnvc,st1.75.vpi,20.2,106.3157895,0,,0
ks60,4,25,3mnvc,st1.75.vpi,18.8,105.6179775,0,,0
ks60,4,26,3mnvc,vpi,16.1,92.52873563,1,,0
ks60,4,27,3mnvc,vpi,16,86.95652174,1,,0
ks60,4,28,3mnvc,vpi,17.5,91.14583333,1,,0
ks60,4,29,3mnvc,ui,19.2,102.6737968,0,,0
ks60,4,30,3mnvc,ui,20.6,103,0,,0
ks60,5,1,3mnvc,cd196,16.2,95.29411765,0,,0
ks60,5,2,3mnvc,cd196,16.6,93.78531073,1,,0
ks60,5,3,3mnvc,cd196,14.6,86.9047619,1,,0
ks60,5,4,3mnvc,cd196.vpi,15.9,79.89949749,1,,0
ks60,5,6,3mnvc,cd196.vpi,18.5,90.68627451,0,,0
ks60,5,7,3mnvc,r20291,,,,,1
ks60,5,8,3mnvc,r20291,16.4,84.1025641,1,,0
ks60,5,9,3mnvc,r20291,15.3,79.2746114,1,,0
ks60,5,10,3mnvc,r20291.vpi,17.3,90.57591623,1,,0
ks60,5,12,3mnvc,r20291.vpi,15.4,83.24324324,1,,0
ks60,5,13,3mnvc,cd196.st1.75,18.8,98.94736842,0,,0
ks60,5,14,3mnvc,cd196.st1.75,16.2,92.57142857,1,,0
ks60,5,15,3mnvc,cd196.st1.75,17.4,98.86363636,1,,0
ks60,5,16,3mnvc,r20291.st1.75,18.2,101.1111111,1,,0
ks60,5,17,3mnvc,r20291.st1.75,19.9,104.1884817,0,,0
ks60,5,18,3mnvc,r20291.st1.75,18.8,100.5347594,0,,0
ks60,5,19,3mnvc,st1.2,16.8,90.81081081,1,,0
ks60,5,20,3mnvc,st1.2,14.6,78.91891892,1,,0
ks60,5,21,3mnvc,st1.2.st1.75,16.5,88.23529412,1,,0
ks60,5,22,3mnvc,st1.2.st1.75,15.2,80,1,,0
ks60,5,23,3mnvc,st1.75.vpi,17.8,95.69892473,1,,0
ks60,5,24,3mnvc,st1.75.vpi,17.9,94.21052632,1,,0
ks60,5,25,3mnvc,st1.75.vpi,18,101.1235955,0,,0
ks60,5,26,3mnvc,vpi,16.2,93.10344828,1,,0
ks60,5,27,3mnvc,vpi,16.8,91.30434783,1,,0
ks60,5,28,3mnvc,vpi,17.6,91.66666667,1,,0
ks60,5,29,3mnvc,ui,19.6,104.8128342,0,,0
ks60,5,30,3mnvc,ui,20,100,0,,0
ks60,6,1,3mnvc,cd196,17.2,101.1764706,1,,0
ks60,6,2,3mnvc,cd196,17.2,97.17514124,1,,0
ks60,6,3,3mnvc,cd196,15.2,90.47619048,1,,0
ks60,6,4,3mnvc,cd196.vpi,17.3,86.93467337,1,,0
ks60,6,6,3mnvc,cd196.vpi,18.8,92.15686275,1,,0
ks60,6,8,3mnvc,r20291,17.6,90.25641026,1,,0
ks60,6,9,3mnvc,r20291,15.3,79.2746114,1,,0
ks60,6,10,3mnvc,r20291.vpi,18.2,95.28795812,0,,0
ks60,6,12,3mnvc,r20291.vpi,16.1,87.02702703,1,,0
ks60,6,13,3mnvc,cd196.st1.75,18.9,99.47368421,0,,0
ks60,6,14,3mnvc,cd196.st1.75,16.3,93.14285714,0,,0
ks60,6,15,3mnvc,cd196.st1.75,17.4,98.86363636,0,,0
ks60,6,16,3mnvc,r20291.st1.75,17.9,99.44444444,0,,0
ks60,6,17,3mnvc,r20291.st1.75,19.6,102.617801,0,,0
ks60,6,18,3mnvc,r20291.st1.75,19,101.6042781,0,,0
ks60,6,19,3mnvc,st1.2,16.2,87.56756757,1,,0
ks60,6,20,3mnvc,st1.2,15.4,83.24324324,1,,0
ks60,6,21,3mnvc,st1.2.st1.75,17.2,91.97860963,0,,0
ks60,6,22,3mnvc,st1.2.st1.75,16.5,86.84210526,1,,0
ks60,6,23,3mnvc,st1.75.vpi,18,96.77419355,0,,0
ks60,6,24,3mnvc,st1.75.vpi,18.2,95.78947368,0,,0
ks60,6,25,3mnvc,st1.75.vpi,18.4,103.3707865,0,,0
ks60,6,26,3mnvc,vpi,16.8,96.55172414,1,,0
ks60,6,27,3mnvc,vpi,16.4,89.13043478,1,,0
ks60,6,28,3mnvc,vpi,18,93.75,1,,0
ks60,6,29,3mnvc,ui,20.1,107.486631,0,,0
ks60,6,30,3mnvc,ui,20.1,100.5,0,,0
ks60,7,1,3mnvc,cd196,17.2,101.1764706,1,142857142.9,0
ks60,7,2,3mnvc,cd196,17.2,97.17514124,1,66176470.59,0
ks60,7,3,3mnvc,cd196,16.2,96.42857143,1,,0
ks60,7,4,3mnvc,cd196.vpi,17.3,86.93467337,1,73500000,0
ks60,7,6,3mnvc,cd196.vpi,19.7,96.56862745,0,43421052.63,0
ks60,7,8,3mnvc,r20291,18.9,96.92307692,0,294642857.1,0
ks60,7,9,3mnvc,r20291,15.5,80.31088083,1,,0
ks60,7,10,3mnvc,r20291.vpi,19.4,101.5706806,0,127906976.7,0
ks60,7,12,3mnvc,r20291.vpi,16.9,91.35135135,1,49382716.05,0
ks60,7,13,3mnvc,cd196.st1.75,19.5,102.6315789,0,76086956.52,0
ks60,7,14,3mnvc,cd196.st1.75,16.7,95.42857143,0,90000000,0
ks60,7,15,3mnvc,cd196.st1.75,17.7,100.5681818,0,102040816.3,0
ks60,7,16,3mnvc,r20291.st1.75,17.4,96.66666667,0,160377358.5,0
ks60,7,17,3mnvc,r20291.st1.75,19.9,104.1884817,0,132352941.2,0
ks60,7,18,3mnvc,r20291.st1.75,19.2,102.6737968,0,909090909.1,0
ks60,7,19,3mnvc,st1.2,16.3,88.10810811,1,232142857.1,0
ks60,7,20,3mnvc,st1.2,15.9,85.94594595,1,,0
ks60,7,21,3mnvc,st1.2.st1.75,18,96.25668449,0,111111111.1,0
ks60,7,22,3mnvc,st1.2.st1.75,17.2,90.52631579,1,175675675.7,0
ks60,7,23,3mnvc,st1.75.vpi,18.2,97.84946237,0,68965517.24,0
ks60,7,24,3mnvc,st1.75.vpi,19.5,102.6315789,0,85714285.71,0
ks60,7,25,3mnvc,st1.75.vpi,18.5,103.9325843,0,43548387.1,0
ks60,7,26,3mnvc,vpi,17.3,99.42528736,0,71428571.43,0
ks60,7,27,3mnvc,vpi,16.9,91.84782609,1,33870967.74,0
ks60,7,28,3mnvc,vpi,18.7,97.39583333,1,41875000,0
ks60,7,29,3mnvc,ui,20.6,110.1604278,0,0,0
ks60,7,30,3mnvc,ui,19.8,99,0,0,0
ks65,0,1,3mnvc,st1.75,18.1,100,0,,0
ks65,0,2,3mnvc,vpi,19.9,100,0,,0
ks65,0,3,3mnvc,st1.75.vpi,18.7,100,0,,0
ks65,0,4,3mnvc,st1.75.vpi,16.6,100,0,,0
ks65,0,5,3mnvc,st1.75.vpi,21,100,0,,0
ks65,2,1,3mnvc,st1.75,19,104.9723757,0,,0
ks65,2,2,3mnvc,vpi,15.9,79.89949749,1,,0
ks65,2,3,3mnvc,st1.75.vpi,17.4,93.04812834,1,,0
ks65,2,4,3mnvc,st1.75.vpi,14.1,84.93975904,1,,0
ks65,2,5,3mnvc,st1.75.vpi,19.7,93.80952381,0,,0
ks65,3,1,3mnvc,st1.75,19.7,108.839779,0,,0
ks65,3,2,3mnvc,vpi,14.9,74.87437186,1,,0
ks65,3,3,3mnvc,st1.75.vpi,18.6,99.46524064,0,,0
ks65,3,4,3mnvc,st1.75.vpi,15.2,91.56626506,0,,0
ks65,3,5,3mnvc,st1.75.vpi,20.7,98.57142857,0,,0
